(182, 182, 172)
(184, 184, 174)
(184, 184, 174)
(183, 183, 173)
(183, 183, 173)
(185, 185, 175)
(188, 188, 178)
(189, 189, 179)
(190, 190, 180)
(191, 191, 181)
(193, 193, 183)
(195, 195, 185)
(198, 198, 188)
(200, 200, 190)
(202, 202, 192)
(201, 201, 191)
(198, 198, 188)
(194, 194, 184)
(190, 190, 180)
(186, 186, 176)
(183, 183, 173)
(181, 181, 171)
(180, 180, 170)
(178, 178, 168)
(178, 178, 168)
(180, 180, 170)
(181, 181, 171)
(181, 181, 171)
(181, 181, 171)
(181, 181, 171)
(183, 183, 175)
(183, 183, 175)
(182, 182, 174)
(182, 182, 174)
(182, 182, 174)
(180, 180, 172)
(177, 177, 169)
(176, 176, 168)
(176, 176, 168)
(176, 176, 168)
(177, 177, 169)
(179, 179, 171)
(181, 181, 173)
(185, 185, 177)
(190, 190, 182)
(192, 192, 184)
(194, 194, 186)
(197, 197, 189)
(201, 201, 193)
(204, 204, 196)
(204, 204, 196)
(199, 199, 191)
(192, 192, 184)
(186, 186, 178)
(182, 182, 174)
(181, 181, 173)
(180, 180, 172)
(181, 181, 173)
(180, 180, 172)
(178, 178, 170)
(176, 176, 168)
(175, 175, 167)
(175, 175, 167)
(173, 173, 165)
(174, 174, 166)
(175, 175, 167)
(175, 175, 167)
(174, 174, 166)
(172, 172, 164)
(172, 172, 164)
(169, 169, 161)
(168, 168, 160)
(168, 168, 160)
(170, 170, 162)
(175, 175, 167)
(183, 183, 175)
(192, 192, 184)
(199, 199, 191)
(201, 201, 193)
(201, 201, 193)
(203, 203, 195)
(204, 204, 196)
(201, 201, 193)
(193, 193, 185)
(185, 185, 177)
(180, 180, 172)
(183, 183, 175)
(183, 183, 175)
(182, 182, 174)
(179, 179, 171)
(176, 176, 168)
(173, 173, 165)
(172, 172, 164)
(172, 172, 164)
(168, 167, 162)
(167, 166, 161)
(168, 167, 162)
(168, 167, 162)
(168, 167, 162)
(166, 165, 160)
(166, 165, 160)
(166, 165, 160)
(165, 164, 159)
(168, 167, 162)
(179, 178, 173)
(191, 190, 185)
(197, 196, 191)
(195, 194, 189)
(192, 191, 186)
(192, 191, 186)
(196, 195, 190)
(194, 193, 188)
(192, 191, 186)
(191, 190, 185)
(190, 189, 184)
(187, 186, 181)
(181, 180, 175)
(175, 174, 169)
(171, 170, 165)
(170, 169, 164)
(170, 169, 164)
(170, 169, 164)
(172, 171, 166)
(172, 171, 166)
(171, 170, 165)
(169, 168, 163)
(167, 167, 159)
(170, 170, 162)
(173, 173, 165)
(175, 175, 167)
(176, 176, 168)
(176, 176, 168)
(176, 176, 168)
(176, 176, 168)
(179, 179, 171)
(181, 181, 173)
(184, 184, 176)
(187, 187, 179)
(188, 188, 180)
(185, 185, 177)
(180, 180, 172)
(176, 176, 168)
(172, 172, 164)
(171, 171, 163)
(171, 171, 163)
(171, 171, 163)
(170, 170, 162)
(168, 168, 160)
(166, 166, 158)
(165, 165, 157)
(165, 165, 157)
(161, 161, 153)
(158, 158, 150)
(159, 159, 151)
(161, 161, 153)
(161, 161, 153)
(161, 161, 153)
(160, 160, 152)
(157, 157, 149)
(157, 157, 149)
(157, 157, 149)
(158, 158, 150)
(158, 158, 150)
(159, 159, 151)
(159, 159, 151)
(158, 158, 150)
(158, 158, 150)
(159, 159, 151)
(165, 165, 157)
(177, 177, 169)
(188, 188, 180)
(194, 194, 186)
(197, 197, 189)
(199, 199, 191)
(197, 197, 189)
(186, 186, 178)
(174, 174, 166)
(169, 169, 161)
(168, 168, 160)
(169, 169, 161)
(170, 170, 162)
(171, 171, 163)
(169, 169, 161)
(167, 167, 159)
(164, 164, 156)
(162, 162, 154)
(163, 163, 155)
(165, 165, 157)
(165, 165, 157)
(165, 165, 157)
(164, 164, 156)
(166, 166, 158)
(166, 166, 158)
(167, 167, 159)
(170, 170, 162)
(173, 173, 165)
(180, 180, 172)
(190, 190, 182)
(194, 194, 186)
(196, 196, 188)
(196, 196, 188)
(195, 195, 187)
(191, 191, 183)
(183, 183, 175)
(175, 175, 167)
(174, 174, 166)
(172, 172, 164)
(169, 169, 161)
(166, 166, 158)
(163, 163, 155)
(161, 161, 153)
(160, 160, 152)
(161, 161, 153)
(162, 162, 154)
(158, 158, 150)
(158, 158, 150)
(158, 158, 150)
(158, 158, 150)
(157, 157, 149)
(156, 156, 148)
(155, 155, 147)
(155, 155, 147)
(157, 154, 147)
(161, 158, 151)
(166, 163, 156)
(172, 169, 162)
(180, 177, 170)
(190, 187, 180)
(196, 193, 186)
(197, 194, 187)
(198, 195, 188)
(199, 196, 189)
(195, 192, 185)
(184, 181, 174)
(172, 169, 162)
(164, 161, 154)
(161, 158, 151)
(160, 157, 150)
(160, 160, 152)
(159, 159, 151)
(158, 158, 150)
(159, 159, 151)
(160, 160, 152)
(161, 161, 153)
(161, 161, 153)
(161, 161, 153)
(162, 162, 154)
(160, 160, 152)
(158, 158, 150)
(157, 157, 149)
(156, 156, 148)
(156, 156, 148)
(158, 158, 150)
(160, 160, 152)
(164, 164, 156)
(166, 166, 158)
(171, 171, 163)
(177, 177, 169)
(181, 181, 173)
(183, 183, 175)
(181, 181, 173)
(180, 180, 172)
(171, 171, 163)
(166, 166, 158)
(162, 162, 154)
(161, 161, 153)
(161, 161, 153)
(160, 160, 152)
(158, 158, 150)
(158, 158, 150)
(159, 158, 153)
(158, 157, 152)
(157, 156, 151)
(156, 155, 150)
(155, 154, 149)
(152, 151, 146)
(151, 150, 145)
(152, 151, 146)
(152, 151, 146)
(153, 152, 147)
(153, 152, 147)
(153, 152, 147)
(153, 152, 147)
(152, 151, 146)
(151, 150, 145)
(151, 150, 145)
(155, 155, 147)
(155, 155, 147)
(154, 154, 146)
(153, 153, 145)
(151, 151, 143)
(150, 150, 142)
(151, 151, 143)
(151, 151, 143)
(150, 150, 142)
(151, 151, 143)
(153, 153, 145)
(154, 154, 146)
(154, 154, 146)
(153, 153, 145)
(154, 154, 146)
(154, 154, 146)
(157, 157, 149)
(156, 156, 148)
(155, 155, 147)
(155, 155, 147)
(155, 155, 147)
(156, 156, 148)
(157, 157, 149)
(158, 158, 150)
(157, 157, 149)
(156, 156, 148)
(155, 155, 147)
(154, 154, 146)
(155, 155, 147)
(156, 156, 148)
(158, 158, 150)
(159, 159, 151)
(162, 162, 154)
(169, 169, 161)
(180, 180, 172)
(190, 190, 182)
(194, 194, 186)
(193, 193, 185)
(190, 190, 182)
(189, 189, 181)
(188, 188, 180)
(184, 184, 176)
(177, 177, 169)
(169, 169, 161)
(164, 164, 156)
(162, 162, 154)
(160, 160, 152)
(159, 159, 151)
(160, 160, 152)
(159, 159, 151)
(159, 159, 151)
(158, 158, 150)
(158, 158, 150)
(159, 159, 151)
(160, 160, 152)
(161, 161, 153)
(160, 160, 152)
(158, 158, 150)
(157, 157, 149)
(158, 158, 150)
(158, 158, 150)
(157, 157, 149)
(158, 158, 150)
(158, 158, 150)
(158, 158, 150)
(158, 158, 150)
(165, 165, 157)
(175, 175, 167)
(183, 183, 175)
(191, 191, 183)
(197, 197, 189)
(199, 199, 191)
(196, 196, 188)
(189, 189, 181)
(179, 179, 171)
(172, 172, 164)
(169, 169, 161)
(169, 169, 161)
(168, 168, 160)
(165, 165, 157)
(156, 156, 148)
(151, 151, 143)
(151, 151, 143)
(155, 155, 147)
(155, 155, 147)
(156, 156, 148)
(158, 158, 150)
(158, 158, 150)
(157, 157, 149)
(158, 158, 150)
(159, 159, 151)
(158, 158, 150)
(157, 157, 149)
(157, 157, 149)
(158, 158, 150)
(159, 159, 151)
(157, 157, 149)
(163, 163, 155)
(174, 174, 166)
(185, 185, 177)
(191, 191, 183)
(193, 193, 185)
(192, 192, 184)
(192, 192, 184)
(187, 187, 179)
(181, 181, 173)
(177, 177, 169)
(175, 175, 167)
(171, 171, 163)
(169, 169, 161)
(168, 168, 160)
(166, 166, 158)
(163, 163, 155)
(162, 162, 154)
(161, 161, 153)
(160, 160, 152)
(160, 160, 152)
(160, 160, 152)
(160, 160, 152)
(160, 160, 152)
(159, 159, 151)
(159, 159, 151)
(159, 159, 151)
(158, 158, 150)
(157, 157, 149)
(156, 156, 148)
(156, 156, 148)
(155, 155, 147)
(157, 157, 149)
(156, 156, 148)
(157, 157, 149)
(159, 159, 151)
(159, 159, 151)
(157, 157, 149)
(156, 156, 148)
(157, 157, 149)
(157, 157, 149)
(159, 159, 151)
(160, 160, 152)
(162, 162, 154)
(163, 163, 155)
(163, 163, 155)
(162, 162, 154)
(161, 161, 153)
(161, 161, 153)
(162, 162, 154)
(163, 163, 155)
(164, 164, 156)
(166, 166, 158)
(169, 169, 161)
(170, 170, 162)
(169, 169, 161)
(169, 169, 161)
(174, 174, 166)
(181, 181, 173)
(186, 186, 178)
(189, 189, 181)
(191, 191, 183)
(193, 193, 185)
(195, 195, 187)
(194, 193, 188)
(194, 193, 188)
(194, 193, 188)
(195, 194, 189)
(197, 196, 191)
(197, 196, 191)
(192, 191, 186)
(186, 185, 180)
(176, 175, 170)
(170, 169, 164)
(166, 165, 160)
(164, 163, 158)
(161, 160, 155)
(160, 159, 154)
(161, 160, 155)
(160, 159, 154)
(159, 158, 153)
(159, 158, 153)
(159, 158, 153)
(159, 158, 153)
(157, 156, 151)
(155, 154, 149)
(154, 153, 148)
(155, 154, 149)
(155, 154, 149)
(157, 156, 151)
(156, 155, 150)
(154, 153, 148)
(156, 155, 150)
(159, 158, 153)
(161, 160, 155)
(164, 163, 158)
(170, 171, 165)
(178, 179, 173)
(186, 187, 181)
(188, 189, 183)
(187, 188, 182)
(188, 189, 183)
(189, 190, 184)
(189, 190, 184)
(189, 190, 184)
(182, 183, 177)
(174, 175, 169)
(169, 170, 164)
(166, 167, 161)
(164, 165, 159)
(162, 163, 157)
(162, 163, 157)
(159, 158, 153)
(158, 157, 152)
(157, 156, 151)
(155, 154, 149)
(154, 153, 148)
(155, 154, 149)
(155, 154, 149)
(156, 155, 150)
(157, 156, 151)
(157, 156, 151)
(158, 157, 152)
(158, 157, 152)
(158, 157, 152)
(159, 158, 153)
(163, 162, 157)
(167, 166, 161)
(169, 168, 163)
(173, 172, 167)
(177, 176, 171)
(183, 182, 177)
(191, 190, 185)
(195, 194, 189)
(195, 194, 189)
(196, 195, 190)
(186, 185, 180)
(174, 173, 168)
(169, 168, 163)
(171, 170, 165)
(168, 167, 162)
(161, 160, 155)
(159, 158, 153)
(160, 159, 154)
(157, 156, 151)
(154, 153, 148)
(153, 152, 147)
(154, 153, 148)
(154, 153, 148)
(153, 152, 147)
(152, 151, 146)
(153, 152, 147)
(154, 153, 148)
(152, 151, 146)
(151, 150, 145)
(156, 155, 150)
(164, 163, 158)
(170, 169, 164)
(176, 175, 170)
(184, 183, 178)
(189, 189, 181)
(193, 193, 185)
(194, 194, 186)
(193, 193, 185)
(193, 193, 185)
(192, 192, 184)
(188, 188, 180)
(182, 182, 174)
(175, 175, 167)
(167, 167, 159)
(160, 160, 152)
(159, 159, 151)
(158, 158, 150)
(157, 157, 149)
(156, 156, 148)
(157, 157, 149)
(157, 157, 149)
(156, 156, 148)
(156, 156, 148)
(156, 156, 148)
(156, 156, 148)
(156, 156, 148)
(156, 156, 148)
(157, 157, 149)
(159, 159, 151)
(158, 158, 150)
(160, 160, 152)
(167, 167, 159)
(173, 173, 165)
(174, 174, 166)
(179, 179, 171)
(187, 187, 179)
(195, 194, 189)
(196, 195, 190)
(193, 192, 187)
(195, 194, 189)
(194, 193, 188)
(189, 188, 183)
(184, 183, 178)
(175, 174, 169)
(165, 164, 159)
(159, 158, 153)
(157, 156, 151)
(157, 156, 151)
(155, 154, 149)
(155, 154, 149)
(158, 157, 152)
(160, 159, 154)
(159, 158, 153)
(155, 154, 149)
(156, 155, 150)
(158, 157, 152)
(155, 154, 149)
(155, 154, 149)
(167, 166, 161)
(184, 183, 178)
(193, 192, 187)
(192, 191, 186)
(192, 191, 186)
(192, 191, 186)
(188, 187, 182)
(180, 179, 174)
(170, 169, 164)
(165, 164, 159)
(160, 160, 152)
(159, 159, 151)
(158, 158, 150)
(158, 158, 150)
(157, 157, 149)
(157, 157, 149)
(156, 156, 148)
(155, 155, 147)
(157, 157, 149)
(158, 158, 150)
(158, 158, 150)
(156, 156, 148)
(155, 155, 147)
(154, 154, 146)
(155, 155, 147)
(157, 157, 149)
(158, 158, 150)
(160, 160, 152)
(164, 164, 156)
(170, 170, 162)
(178, 178, 170)
(184, 184, 176)
(189, 189, 181)
(190, 190, 182)
(188, 188, 180)
(187, 187, 179)
(185, 185, 177)
(183, 183, 175)
(178, 178, 170)
(173, 173, 165)
(167, 167, 159)
(163, 163, 155)
(161, 160, 155)
(158, 157, 152)
(155, 154, 149)
(154, 153, 148)
(154, 153, 148)
(153, 152, 147)
(148, 147, 142)
(145, 144, 139)
(144, 143, 138)
(144, 143, 138)
(144, 143, 138)
(146, 145, 140)
(148, 147, 142)
(152, 151, 146)
(162, 161, 156)
(176, 175, 170)
(188, 187, 182)
(195, 194, 189)
(197, 196, 191)
(195, 194, 189)
(195, 194, 189)
(192, 191, 186)
(181, 180, 175)
(172, 171, 166)
(167, 166, 161)
(164, 163, 158)
(159, 158, 153)
(155, 154, 149)
(154, 153, 148)
(154, 153, 148)
(153, 152, 147)
(151, 150, 145)
(149, 148, 143)
(151, 150, 145)
(154, 153, 148)
(155, 154, 149)
(155, 154, 149)
(153, 152, 147)
(152, 151, 146)
(152, 151, 146)
(151, 150, 145)
(150, 149, 144)
(150, 149, 144)
(153, 152, 147)
(163, 162, 157)
(178, 177, 172)
(193, 192, 187)
(202, 201, 196)
(203, 202, 197)
(199, 198, 193)
(193, 192, 187)
(187, 186, 181)
(179, 178, 173)
(170, 169, 164)
(164, 163, 158)
(162, 161, 156)
(158, 157, 152)
(157, 156, 151)
(158, 157, 152)
(158, 157, 152)
(158, 157, 152)
(158, 157, 152)
(160, 159, 154)
(162, 161, 156)
(165, 164, 159)
(165, 164, 159)
(170, 169, 164)
(180, 179, 174)
(186, 185, 180)
(188, 187, 182)
(188, 187, 182)
(188, 187, 182)
(178, 177, 172)
(166, 165, 160)
(155, 154, 149)
(152, 151, 146)
(151, 150, 145)
(152, 151, 146)
(155, 154, 149)
(156, 155, 150)
(153, 152, 147)
(151, 150, 145)
(149, 148, 143)
(149, 148, 143)
(149, 148, 143)
(148, 147, 142)
(148, 147, 142)
(150, 149, 144)
(150, 149, 144)
(151, 150, 145)
(152, 151, 146)
(151, 150, 145)
(151, 150, 145)
(151, 150, 145)
(150, 149, 144)
(150, 149, 144)
(150, 150, 142)
(150, 150, 142)
(151, 151, 143)
(152, 152, 144)
(155, 155, 147)
(159, 159, 151)
(162, 162, 154)
(163, 163, 155)
(164, 164, 156)
(167, 167, 159)
(173, 173, 165)
(180, 180, 172)
(188, 188, 180)
(193, 193, 185)
(193, 193, 185)
(190, 190, 182)
(185, 185, 177)
(181, 181, 173)
(176, 176, 168)
(171, 171, 163)
(168, 168, 160)
(166, 166, 158)
(162, 162, 154)
(158, 158, 150)
(155, 155, 147)
(155, 155, 147)
(157, 157, 149)
(158, 158, 150)
(157, 157, 149)
(155, 155, 147)
(156, 156, 148)
(157, 157, 149)
(161, 161, 153)
(163, 163, 155)
(170, 170, 162)
(184, 184, 176)
(195, 195, 187)
(196, 196, 188)
(187, 187, 179)
(178, 178, 170)
(178, 178, 170)
(178, 178, 170)
(170, 170, 162)
(159, 159, 151)
(155, 155, 147)
(158, 158, 150)
(159, 159, 151)
(159, 159, 151)
(158, 158, 150)
(157, 157, 149)
(156, 156, 148)
(156, 156, 148)
(156, 156, 148)
(156, 156, 148)
(158, 158, 150)
(160, 160, 152)
(166, 166, 158)
(167, 167, 159)
(169, 169, 161)
(170, 170, 162)
(172, 172, 164)
(176, 176, 168)
(183, 183, 175)
(188, 188, 180)
(198, 197, 192)
(207, 206, 201)
(208, 207, 202)
(192, 191, 186)
(169, 168, 163)
(153, 152, 147)
(147, 146, 141)
(146, 145, 140)
(145, 144, 139)
(145, 144, 139)
(146, 145, 140)
(147, 146, 141)
(147, 146, 141)
(146, 145, 140)
(146, 145, 140)
(146, 145, 140)
(148, 148, 140)
(149, 149, 141)
(148, 148, 140)
(147, 147, 139)
(145, 145, 137)
(144, 144, 136)
(145, 145, 137)
(146, 146, 138)
(144, 144, 136)
(143, 143, 135)
(141, 141, 133)
(139, 139, 131)
(138, 138, 130)
(137, 137, 129)
(137, 137, 129)
(136, 136, 128)
(138, 138, 130)
(139, 139, 131)
(140, 140, 132)
(141, 141, 133)
(141, 141, 133)
(141, 141, 133)
(141, 141, 133)
(141, 141, 133)
(141, 141, 133)
(141, 141, 133)
(140, 140, 132)
(140, 140, 132)
(140, 140, 132)
(140, 140, 132)
(142, 142, 134)
(143, 143, 135)
(147, 147, 139)
(147, 147, 139)
(148, 148, 140)
(147, 147, 139)
(146, 146, 138)
(146, 146, 138)
(146, 146, 138)
(146, 146, 138)
(144, 144, 136)
(144, 144, 136)
(144, 144, 136)
(144, 144, 136)
(146, 146, 138)
(148, 148, 140)
(152, 152, 144)
(154, 154, 146)
(155, 155, 147)
(157, 157, 149)
(159, 159, 151)
(160, 160, 152)
(161, 161, 153)
(163, 163, 155)
(165, 165, 157)
(167, 167, 159)
(178, 178, 170)
(184, 184, 176)
(186, 186, 178)
(186, 186, 178)
(188, 188, 180)
(193, 193, 185)
(194, 194, 186)
(190, 190, 182)
(193, 190, 183)
(188, 185, 178)
(177, 174, 167)
(166, 163, 156)
(159, 156, 149)
(154, 151, 144)
(155, 152, 145)
(160, 157, 150)
(165, 162, 155)
(169, 166, 159)
(174, 171, 164)
(178, 175, 168)
(180, 177, 170)
(183, 180, 173)
(188, 185, 178)
(191, 188, 181)
(189, 189, 181)
(189, 189, 181)
(191, 191, 183)
(190, 190, 182)
(185, 185, 177)
(176, 176, 168)
(163, 163, 155)
(151, 151, 143)
(143, 143, 135)
(144, 144, 136)
(146, 146, 138)
(148, 148, 140)
(150, 150, 142)
(151, 151, 143)
(153, 153, 145)
(156, 156, 148)
(157, 157, 149)
(156, 156, 148)
(155, 155, 147)
(153, 153, 145)
(151, 151, 143)
(149, 149, 141)
(148, 148, 140)
(147, 147, 139)
(147, 147, 139)
(147, 147, 139)
(146, 146, 138)
(145, 145, 137)
(145, 145, 137)
(145, 145, 137)
(146, 146, 138)
(146, 146, 138)
(146, 145, 140)
(147, 146, 141)
(148, 147, 142)
(146, 145, 140)
(145, 144, 139)
(146, 145, 140)
(147, 146, 141)
(147, 146, 141)
(146, 145, 140)
(144, 143, 138)
(141, 140, 135)
(141, 140, 135)
(143, 142, 137)
(144, 143, 138)
(144, 143, 138)
(143, 142, 137)
(141, 140, 135)
(141, 140, 135)
(142, 141, 136)
(143, 142, 137)
(145, 144, 139)
(146, 145, 140)
(147, 146, 141)
(148, 147, 142)
(149, 148, 143)
(148, 147, 142)
(147, 146, 141)
(145, 144, 139)
(146, 145, 140)
(147, 146, 141)
(147, 146, 141)
(146, 145, 140)
(147, 146, 141)
(147, 146, 141)
(147, 146, 141)
(147, 146, 141)
(147, 146, 141)
(147, 146, 141)
(149, 148, 143)
(150, 149, 144)
(147, 146, 141)
(146, 145, 140)
(146, 145, 140)
(147, 146, 141)
(147, 146, 141)
(145, 144, 139)
(145, 144, 139)
(146, 145, 140)
(146, 145, 140)
(148, 147, 142)
(150, 149, 144)
(152, 151, 146)
(151, 150, 145)
(150, 149, 144)
